,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
98,TSLA200117C00500000,2019-12-20 20:55:00,500.0,1.15,1.03,1.2,0.07999992,7.476628,797,6319,0.45166563964843753,False,REGULAR,USD
99,TSLA200117C00505000,2019-12-20 19:37:51,505.0,0.88,0.85,1.11,-0.030000031,-3.2967064,89,253,0.4611870288085938,False,REGULAR,USD
100,TSLA200117C00510000,2019-12-20 18:50:57,510.0,0.77,0.63,0.96,-0.02000004,-2.5316505,59,0,0.4642387561035156,False,REGULAR,USD
101,TSLA200117C00515000,2019-12-20 20:44:51,515.0,0.68,0.53,0.76,0.01999998,3.0303,125,0,0.459966337890625,False,REGULAR,USD
102,TSLA200117C00520000,2019-12-20 20:18:35,520.0,0.52,0.49,0.74,-0.100000024,-16.129036,76,1099,0.4726615234375,False,REGULAR,USD
103,TSLA200117C00525000,2019-12-20 16:45:21,525.0,0.4,0.41,0.65,-0.099999994,-19.999998,39,157,0.47681187255859375,False,REGULAR,USD
104,TSLA200117C00530000,2019-12-20 20:31:40,530.0,0.42,0.34,0.56,-0.050000012,-10.6383,58,0,0.4792532543945312,False,REGULAR,USD
105,TSLA200117C00535000,2019-12-20 20:04:54,535.0,0.32,0.27,1.08,-0.09,-21.951221,115,166,0.5080615600585938,False,REGULAR,USD
106,TSLA200117C00540000,2019-12-20 20:58:31,540.0,0.35,0.01,0.37,0.00999999,2.9411738,50,0,0.4760794580078125,False,REGULAR,USD
107,TSLA200117C00550000,2019-12-20 18:35:27,550.0,0.23,0.01,0.29,-0.07000001,-23.333336,262,0,0.4848684326171875,False,REGULAR,USD
108,TSLA200117C00560000,2019-12-20 17:45:08,560.0,0.17,0.01,0.17,-0.03999999,-19.047615,18,0,0.47559118164062497,False,REGULAR,USD
109,TSLA200117C00570000,2019-12-20 17:44:08,570.0,0.12,0.01,0.65,-0.009999998,-7.6923065,11,0,0.5417526293945314,False,REGULAR,USD
110,TSLA200117C00580000,2019-12-20 17:40:48,580.0,0.1,0.01,0.08,-0.04,-28.571426,192,0,0.47852083984375,False,REGULAR,USD
111,TSLA200117C00590000,2019-12-20 15:31:28,590.0,0.1,0.0,0.1,0.0,0.0,33,0,0.5097705273437501,False,REGULAR,USD
112,TSLA200117C00600000,2019-12-20 20:59:31,600.0,0.07,0.01,0.08,-0.009999998,-12.499998,109,0,0.51758294921875,False,REGULAR,USD
113,TSLA200117C00610000,2019-12-19 20:53:00,610.0,0.06,0.0,0.06,0.0,0.0,115,2374,0.5214891601562499,False,REGULAR,USD
114,TSLA200117C00620000,2019-12-20 15:19:39,620.0,0.03,0.0,0.05,-0.020000001,-40.000004,53,1505,0.500005,False,REGULAR,USD
115,TSLA200117C00630000,2019-12-20 17:54:41,630.0,0.04,0.03,0.05,0.0,0.0,80,2144,0.5371140039062501,False,REGULAR,USD
116,TSLA200117C00640000,2019-12-19 16:47:46,640.0,0.03,0.0,0.03,0.0,0.0,75,0,0.507817421875,False,REGULAR,USD
117,TSLA200117C00650000,2019-12-20 19:37:24,650.0,0.02,0.01,0.03,-0.01,-33.333336,2,1496,0.5390671093750001,False,REGULAR,USD
118,TSLA200117C00660000,2019-12-20 17:27:16,660.0,0.03,0.0,0.03,0.01,50.0,10,455,0.5390671093750001,False,REGULAR,USD
119,TSLA200117C00670000,2019-12-20 15:29:46,670.0,0.01,0.01,0.02,0.0,0.0,25,538,0.5546919531250001,False,REGULAR,USD
120,TSLA200117C00680000,2019-12-19 14:52:50,680.0,0.01,0.01,0.02,0.0,0.0,25,1485,0.570316796875,False,REGULAR,USD
121,TSLA200117C00690000,2019-12-20 15:11:09,690.0,0.01,0.0,0.02,-0.01,-50.0,76,0,0.570316796875,False,REGULAR,USD
122,TSLA200117C00700000,2019-12-20 20:22:05,700.0,0.02,0.01,0.02,0.0,0.0,178,18270,0.6015664843750002,False,REGULAR,USD
