,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
28,TSLA200515C00375000,2019-12-19 20:30:15,375.0,63.8,62.45,66.25,1.0,1.5923567,2,78,0.501103621826172,True,REGULAR,USD
29,TSLA200515C00380000,2019-12-19 20:50:16,380.0,60.44,59.55,63.5,0.0,0.0,12,99,0.4998676722717285,True,REGULAR,USD
30,TSLA200515C00385000,2019-12-19 20:45:39,385.0,58.61,56.8,60.7,0.0,0.0,3,0,0.4973194799804688,True,REGULAR,USD
31,TSLA200515C00390000,2019-12-20 20:49:53,390.0,55.53,54.2,57.75,-0.40999985,-0.73292786,3,22,0.4924824922180176,True,REGULAR,USD
32,TSLA200515C00395000,2019-12-20 19:56:04,395.0,53.0,53.35,55.3,3.0,6.0,9,37,0.4919484399414063,True,REGULAR,USD
33,TSLA200515C00400000,2019-12-20 20:50:01,400.0,50.8,50.85,52.5,0.3999977,0.79364616,45,360,0.4871572280883789,True,REGULAR,USD
34,TSLA200515C00405000,2019-12-20 20:57:22,405.0,49.05,46.6,50.45,1.1499977,2.4008303,12,62,0.48901878173828134,True,REGULAR,USD
35,TSLA200515C00410000,2019-12-20 17:01:21,410.0,45.1,44.3,47.6,-0.31000137,-0.682672,26,0,0.4822897230529785,False,REGULAR,USD
36,TSLA200515C00415000,2019-12-20 19:45:25,415.0,44.02,43.9,45.2,1.0200005,2.3720942,14,0,0.4792532543945312,False,REGULAR,USD
37,TSLA200515C00420000,2019-12-20 19:32:28,420.0,42.37,41.6,43.35,1.0399971,2.5163248,42,287,0.480824893951416,False,REGULAR,USD
38,TSLA200515C00425000,2019-12-20 18:20:23,425.0,40.85,37.9,40.95,1.25,3.156566,25,0,0.47632359619140624,False,REGULAR,USD
39,TSLA200515C00430000,2019-12-20 19:49:52,430.0,37.5,35.75,39.1,-0.40999985,-1.0815084,8,61,0.4764456652832031,False,REGULAR,USD
40,TSLA200515C00435000,2019-12-20 15:48:26,435.0,35.8,33.85,37.85,1.8499985,5.4491854,4,0,0.4817098948669434,False,REGULAR,USD
41,TSLA200515C00440000,2019-12-20 16:52:18,440.0,32.79,31.95,36.2,-1.4099998,-4.1228065,17,181,0.48242705078125003,False,REGULAR,USD
42,TSLA200515C00450000,2019-12-20 20:34:30,450.0,30.4,28.6,32.0,-0.39999962,-1.2987001,617,284,0.4729819548034668,False,REGULAR,USD
43,TSLA200515C00460000,2019-12-20 20:42:57,460.0,27.3,27.0,29.55,0.02999878,0.11000652,42,234,0.478246184387207,False,REGULAR,USD
44,TSLA200515C00470000,2019-12-20 20:12:00,470.0,24.35,22.55,26.6,-0.069999695,-0.28664902,19,0,0.4760794580078125,False,REGULAR,USD
45,TSLA200515C00480000,2019-12-20 17:25:46,480.0,21.5,20.1,23.95,0.95000076,4.6228747,4,126,0.47458411163330083,False,REGULAR,USD
46,TSLA200515C00490000,2019-12-20 16:29:55,490.0,18.89,17.65,21.75,-1.3700008,-6.762097,14,317,0.47554540573120113,False,REGULAR,USD
47,TSLA200515C00500000,2019-12-20 17:47:44,500.0,18.1,15.75,19.6,0.460001,2.6077156,33,0,0.4749045429992676,False,REGULAR,USD
48,TSLA200515C00520000,2019-12-20 20:55:00,520.0,14.3,12.1,14.6,0.6500006,4.761909,12,0,0.45818107742309583,False,REGULAR,USD
