,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
59,TSLA210115C00320000,2019-12-20 16:14:09,320.0,118.9,120.5,123.6,-3.4700012,-2.8356633,113,1116,0.49324542404174815,True,REGULAR,USD
60,TSLA210115C00325000,2019-12-19 20:08:38,325.0,119.74,114.5,121.9,0.0,0.0,3,0,0.5021412091064454,True,REGULAR,USD
61,TSLA210115C00330000,2019-12-20 20:34:05,330.0,115.35,111.0,117.35,0.29000092,0.25204322,5,0,0.48918662673950203,True,REGULAR,USD
62,TSLA210115C00335000,2019-12-20 20:50:24,335.0,112.15,110.65,113.75,-0.8199997,-0.7258561,13,0,0.4831747239685059,True,REGULAR,USD
63,TSLA210115C00340000,2019-12-20 17:23:33,340.0,108.07,108.0,110.5,-0.1800003,-0.16628203,15,379,0.47946687530517573,True,REGULAR,USD
64,TSLA210115C00350000,2019-12-20 18:20:15,350.0,104.41,101.6,104.65,1.4100037,1.3689356,11,0,0.4757056214141846,True,REGULAR,USD
65,TSLA210115C00360000,2019-12-20 20:37:09,360.0,97.4,96.3,100.65,0.66999817,0.69264776,172,4652,0.48303739624023445,True,REGULAR,USD
66,TSLA210115C00370000,2019-12-20 20:59:53,370.0,92.9,90.25,92.9,0.41000366,0.44329515,8,551,0.4640098765563965,True,REGULAR,USD
67,TSLA210115C00380000,2019-12-20 16:51:42,380.0,84.97,82.5,89.75,-2.0299988,-2.3333318,8,0,0.4738516970825196,True,REGULAR,USD
68,TSLA210115C00390000,2019-12-20 20:48:02,390.0,80.89,76.95,82.75,-0.010002136,-0.012363579,180,0,0.45782249946594245,True,REGULAR,USD
69,TSLA210115C00400000,2019-12-20 20:45:55,400.0,76.0,72.15,77.85,-0.040000916,-0.052605096,398,12855,0.45399258171081536,True,REGULAR,USD
70,TSLA210115C00410000,2019-12-20 20:59:11,410.0,72.2,68.0,75.1,-0.3100052,-0.42753437,48,0,0.46210254699707043,False,REGULAR,USD
71,TSLA210115C00420000,2019-12-20 20:08:12,420.0,67.15,65.8,68.95,0.40000153,0.59925324,53,0,0.4483392568969726,False,REGULAR,USD
72,TSLA210115C00430000,2019-12-20 19:43:40,430.0,63.37,59.4,66.5,1.2700005,2.0450895,19,0,0.45580835945129394,False,REGULAR,USD
73,TSLA210115C00440000,2019-12-20 20:36:52,440.0,59.14,58.05,60.8,0.3899994,0.66382873,106,285,0.4427088200378418,False,REGULAR,USD
74,TSLA210115C00450000,2019-12-20 20:36:52,450.0,55.34,53.85,57.25,-0.099998474,-0.18037243,175,1335,0.4414042066192627,False,REGULAR,USD
75,TSLA210115C00460000,2019-12-20 19:55:16,460.0,51.9,50.3,53.9,0.010002136,0.019275654,2118,913,0.4402521795654296,False,REGULAR,USD
76,TSLA210115C00470000,2019-12-20 20:59:50,470.0,48.27,46.9,51.8,-0.5299988,-1.0860631,13,0,0.44557744369506835,False,REGULAR,USD
77,TSLA210115C00480000,2019-12-20 20:42:55,480.0,45.55,43.7,47.05,-0.10000229,-0.21906306,14,637,0.43404954383850103,False,REGULAR,USD
78,TSLA210115C00490000,2019-12-20 20:42:55,490.0,41.88,40.7,45.55,-0.5299988,-1.2497023,39,0,0.44114480979919435,False,REGULAR,USD
79,TSLA210115C00500000,2019-12-20 20:56:56,500.0,40.1,40.0,40.5,0.8899994,2.2698276,136,5927,0.4257183283233643,False,REGULAR,USD
80,TSLA210115C00510000,2019-12-20 17:08:45,510.0,35.8,35.2,40.1,0.3999977,1.1299369,11,383,0.43793286682128907,False,REGULAR,USD
81,TSLA210115C00520000,2019-12-20 20:10:36,520.0,33.97,32.7,37.5,-0.62999725,-1.8208014,67,0,0.4357890283966065,False,REGULAR,USD
82,TSLA210115C00530000,2019-12-18 20:00:28,530.0,29.15,30.4,34.7,0.0,0.0,15,0,0.43150898086547856,False,REGULAR,USD
83,TSLA210115C00540000,2019-12-20 15:51:42,540.0,29.9,28.3,32.3,0.79999924,2.7491384,10,0,0.42889975402832037,False,REGULAR,USD
84,TSLA210115C00550000,2019-12-20 18:58:13,550.0,28.61,26.1,30.2,1.210001,4.416062,77,3033,0.42742729560852055,False,REGULAR,USD
85,TSLA210115C00560000,2019-12-18 20:06:23,560.0,25.3,24.2,27.6,0.0,0.0,32,735,0.42175871215820315,False,REGULAR,USD
86,TSLA210115C00570000,2019-12-20 16:38:35,570.0,24.1,22.4,26.5,-0.8500004,-3.4068153,10,169,0.4255428540039063,False,REGULAR,USD
87,TSLA210115C00580000,2019-12-20 18:21:32,580.0,23.8,21.35,25.7,0.79999924,3.4782577,12,212,0.4309138940429688,False,REGULAR,USD
88,TSLA210115C00590000,2019-12-20 17:32:00,590.0,20.76,19.2,22.5,-1.0900002,-4.988559,1,0,0.4184628466796875,False,REGULAR,USD
89,TSLA210115C00600000,2019-12-20 20:56:49,600.0,20.15,17.8,20.6,0.29999924,1.5113312,98,7525,0.4143735321044921,False,REGULAR,USD
90,TSLA210115C00610000,2019-12-20 20:22:39,610.0,18.65,18.75,20.3,-0.20000076,-1.0610119,12,190,0.421804488067627,False,REGULAR,USD
91,TSLA210115C00620000,2019-12-20 20:51:33,620.0,17.45,16.65,20.15,-0.5799999,-3.21686,176,1326,0.4301051863098145,False,REGULAR,USD
92,TSLA210115C00630000,2019-12-20 14:57:07,630.0,16.6,14.05,17.5,1.2200003,7.932381,1,60,0.4181271566772461,False,REGULAR,USD
93,TSLA210115C00640000,2019-12-19 18:51:00,640.0,16.05,13.0,16.55,0.0,0.0,1,160,0.41902741622924805,False,REGULAR,USD
94,TSLA210115C00650000,2019-12-20 16:44:53,650.0,13.76,12.0,16.5,-0.05000019,-0.36205783,27,736,0.4271450108337403,False,REGULAR,USD
95,TSLA210115C00660000,2019-12-19 20:43:36,660.0,13.25,11.8,14.85,0.0,0.0,55,398,0.4210873321533204,False,REGULAR,USD
96,TSLA210115C00670000,2019-12-19 20:10:36,670.0,12.5,10.2,14.4,0.0,0.0,17,448,0.4250545776367188,False,REGULAR,USD
97,TSLA210115C00680000,2019-12-20 19:32:26,680.0,11.8,9.4,14.0,0.15000057,1.2875586,7,626,0.4292049267578125,False,REGULAR,USD
98,TSLA210115C00690000,2019-12-20 20:55:01,690.0,11.0,10.75,11.3,0.25,2.3255813,480,0,0.41060464889526366,False,REGULAR,USD
